kind	id	status	source	evidence_or_required_work
library	xar-compressed-output-size	pending	libclamav/xar.c	XAR gzip and LZMA member extraction now require decoder output to equal the TOC-declared size before nested scanning; mismatches return CL_EFORMAT with sticky incomplete and non-cacheable state; the registered paired current-source regression covers both encodings and focused production-linked GCC harnesses cover gzip with CL_EFORMAT and LZMA with CL_EPARSE, clearing the public verdict and leaving the fmap non-cacheable; full XAR corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and release qualification remain required
library	yara-matcher-state-admission	pending	libclamav/matcher.c	Bundled YARA evaluation now rejects a valid instruction stream without matcher state before VM execution with CL_EPARSE, sticky incomplete, and non-cacheable state; test_yara_missing_matcher_state_is_fail_visible and an isolated current-source production-linked GCC harness cover the boundary, while complete YARA evaluation and corpus, sanitizer, production-CVD/service, materialized large-file, Linux x86-64, Sonic1, and release qualification remain required
library	7z-legacy-fallback-output	pending	libclamav/7z_iface.c	The 7-Zip legacy whole-folder fallback now truncates and rewinds its temporary output before extracting after a streaming SZ_ERROR_UNSUPPORTED result, preventing any partial bounded-stream prefix from being appended to the legacy output; cli_7z_reset_output_for_legacy and test_7z_legacy_fallback_discards_stream_prefix provide direct current-source coverage, while the Linux-static test_7z_legacy_fallback_after_partial_stream linker-injection regression forces a decoder prefix plus unsupported result and verifies that the descriptor handed to nested scanning begins with the exact MZP child bytes from the real clam.7z fallback; complete 7-Zip corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and release qualification remain required
library	gif-short-signature	bounded	libclamav/gif.c	A forced GIF parser entry with fewer than the three signature bytes is now an explicit incomplete CL_EPARSE result rather than a clean return; test_gif_truncated_signature_is_fail_visible and its source guard cover the boundary, while current-source production-GCC, sanitizer, complete GIF/image corpus, production-CVD/service, materialized large-file, Sonic1, and release qualification remain required
library	sis9x-fixed-field-metadata	bounded	libclamav/sis.c	SIS 9.x traversal starts after the four-UID header and checks each nested ARRAY and FILEDATA 4-byte type field plus COMPRESSED 12-byte metadata payload before reading or subtracting its size; short declared fields become sticky incomplete CL_EPARSE results instead of crossing field boundaries or underflowing remaining-size state; test_sis9x_short_nested_field_is_fail_visible, current-source production-GCC compilation, a current-source GCC direct-parser runner, and ASan/UBSan evidence cover the boundary, while production-linked Check execution, full SIS corpus, production-CVD/service, materialized large-file, Sonic1, and release qualification remain required
library	binhex-empty-stream-admission	pending	libclamav/binhex.c	Recognized zero-length BinHex input now records BinHex stream is empty, returns CL_EPARSE, and marks the fmap non-cacheable instead of returning clean before any stream can be inspected; test_binhex_empty_stream_is_fail_visible and source guards cover the direct boundary, while current-source production-linked execution, complete BinHex corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and final parser-family/release qualification remain required
library	cpio-invalid-header-admission	pending	libclamav/cpio.c	Fully read but invalid subsequent CPIO header magic now records CPIO header magic was invalid before returning CL_EFORMAT, preserving sticky incomplete and non-cacheable state for old-binary, ODC, NEWC, and CRC walks; test_cpio_invalid_next_header_is_fail_visible and source guards cover the NEWC boundary, while current-source production-linked execution, complete CPIO corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and final parser-family/release qualification remain required
library	gpt-secondary-header-admission	pending	libclamav/gpt.c	Fully read but malformed secondary GPT headers now record GPT secondary header was invalid and leave the primary partition walk available; test_gpt_invalid_secondary_header_is_fail_visible and source guards cover the boundary, while current-source production-linked execution, complete GPT/partition corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and final parser-family/release qualification remain required
library	hfsplus-volume-header-read-status	pending	libclamav/hfsplus.c	An in-range HFS+ volume-header fmap callback failure now records HFS+ volume header could not be read completely, preserves CL_EREAD, and leaves the recognized layer non-cacheable; test_hfsplus_volume_header_read_failure_is_fail_visible and source guards cover the status distinction, while current-source production-linked execution, complete HFS+ corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and final parser-family/release qualification remain required
library	arj-huffman-code-length-admission	pending	libclamav/unarj.c	The ARJ decoder now rejects a Huffman code-length count larger than its fixed table before consuming entries and stops immediately after compressed bit-window or table-construction failures; test_arj_invalid_code_length_count_is_fail_visible and source guards cover the malformed compressed-member boundary, and focused current-source production-linked ARJ decoder execution passes 2/2, while complete ARJ/ARJ-SFX corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and final parser-family/release qualification remain required
library	7z-dynbuf-growth-admission	pending	libclamav/7z/7zBuf2.c	The vendored 7-Zip dynamic buffer now rejects invalid position/size state, null arguments, position-plus-write overflow, and 25-percent growth overflow before allocation; test_7z_dynbuf_growth_overflow_is_fail_visible and source guards cover the boundary, while current-source production-linked execution, complete 7-Zip/BCJ2 corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and final parser-family/release qualification remain required
library	7z-stream-callback-admission	pending	libclamav/7z/7zStream.c	The vendored 7-Zip stream adapters now reject null callback state, callback byte counts larger than the requested destination, invalid look-buffer results, and buffered position/skip state that would underflow or exceed the fixed lookahead window; sequential, look-based, buffered, and section-reader paths fail visibly before pointer advancement or fixed-buffer publication, covered by test_7z_stream_rejects_overreported_callback_results and the current-source Docker production-GCC object check, while complete 7-Zip/BCJ2 corpus, sanitizer, certified Linux x86-64, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
library	pespin-rebuilt-output-size	pending	libclamav/spin.c	PEspin rebuilt-section output now uses a uint64_t accumulator and rejects totals above the 1 GiB contiguous-allocation ceiling before the final output allocation; PEspin resource-section allocation and decompression failures now mark the confirmed unpacking path incomplete before it continues with the original section bytes; cli_pespin_output_size_check and test_pespin_output_size_check_is_fail_visible cover the exact ceiling and UINT64_MAX boundary, while injected resource-failure execution, complete PE/unpacker corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and final parser-family/release qualification remain required
library	bytecode-header-table-size	pending	libclamav/bytecode.c	The bytecode loader now checks native-size multiplication and the 1 GiB individual-allocation ceiling before allocating initial function and type tables; cli_bytecode_table_size_check and test_bytecode_table_size_admission_is_fail_visible cover the exact ceiling, SIZE_MAX, zero-count, and invalid-width boundaries, while full bytecode execution/JIT, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
library	mew-section-table-size	pending	libclamav/mew.c	The non-LZMA MEW rebuild path now checks the section-table count product for native representability and the 1 GiB individual-allocation ceiling through cli_mew_section_table_size() before cli_max_realloc(); over-limit tables mark the scan incomplete and preserve the existing rebuild failure, while test_pe_mew_section_table_size_rejects_overflow covers a valid table, the exact ceiling plus one, SIZE_MAX, and a null output pointer; the current-source MEW object passes Docker production-GCC syntax checks and an isolated current-source production-linked harness prints mew_section_table_guard_passed, while full MEW/PE corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
library	aspack-block-buffer-size	pending	libclamav/aspack.c	The Aspack decoder now computes compressed-block work-buffer size in uint64_t and checks the block_size + 0x10e sum for native representability and the 1 GiB individual-allocation ceiling before cli_max_calloc(), stream.iend, or block copy; an over-limit confirmed block marks the scan incomplete, while test_pe_aspack_block_buffer_size_rejects_overflow covers the zero/tail size, exact ceiling, first over-ceiling value, UINT32_MAX, and null-output boundaries; the current-source Aspack object passes Docker production-GCC syntax checks and an isolated current-source production-linked harness prints aspack_block_buffer_guard_passed, while full Aspack/PE corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
library	bm-pattern-table-size	pending	libclamav/matcher-bm.c	BM offset-mode pattern growth and per-scan offset tables now check uint32_t pattern counts for native representability and the 1 GiB individual-allocation ceiling through cli_bm_pattern_table_size() before MPOOL_REALLOC2 or cli_max_malloc(), and saturated bm_patterns growth is rejected before count-plus-one arithmetic; test_bm_pattern_table_size_rejects_product_wrap covers zero, the exact ceiling, the first over-ceiling count, UINT32_MAX, zero element width, and null output, while the current-source BM object and matcher test pass Docker production-GCC syntax checks and an isolated current-source production-linked harness prints bm_pattern_table_guard_passed; full production-signature corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final matcher/release qualification remain required
library	str2hex-output-size	pending	libclamav/str.c	The shared hexadecimal conversion helper now rejects input lengths whose NUL-terminated doubled output exceeds the 1 GiB individual-allocation ceiling before allocation, computes 2 * len + 1 in size_t, and prevents the former unsigned-int product wrap from making the conversion loop write beyond a tiny buffer; test_str2hex_rejects_output_size_wrap covers normal conversion, the native-product wrap boundary, and UINT_MAX, while the current-source str.c and check_str.c pass Docker production-GCC syntax checks and an isolated current-source production-linked harness prints str2hex_output_size_guard_passed; full string/call-site corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
library	base64-length-admission	pending	libclamav/conv.c	The shared Base64 decoder now rejects lengths above the native OpenSSL int input boundary or the 1 GiB individual-input ceiling before inspecting input, checks 3 * len for native representability, allocates from the checked decoded length, passes a representable read length to BIO_read(), and treats a negative BIO read as failure; test_base64_decode_rejects_length_overflow covers valid decoding, SIZE_MAX, and the individual ceiling plus one, while the current-source conv.c and check_str.c pass Docker production-GCC syntax checks and an isolated current-source production-linked harness prints base64_length_guard_passed; full Base64 call-site/corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
library	uniq-table-size	pending	libclamav/uniq.c	The OLE/Uniq table initializer now computes the uint32_t entry-count product in uint64_t, checks native representability and the 1 GiB individual-allocation ceiling before cli_max_malloc(), and allocates only from the checked result; test_uniq_init_rejects_table_size_wrap covers UINT32_MAX without a large allocation, while the current-source uniq.c, uniq.h, and check_uniq.c pass Docker production-GCC syntax checks and an isolated current-source production-linked harness prints uniq_table_size_guard_passed; full OLE/Uniq corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
library	bytecode-json-api-admission	pending	libclamav/bytecode_api.c	Bytecode JSON object and array table growth now use cli_bcapi_table_size() for checked count-plus-one/native-size admission before cli_max_realloc(), and JSON object names promote int32_t lengths to size_t and cap them before forming the NUL terminator size; test_bytecode_json_api_admission_is_fail_visible covers saturated UINT_MAX object and array tables plus INT32_MAX name length without a large allocation, while the current-source bytecode_api.c and Check source compile with Docker production GCC and an isolated current-source production-linked UBSan harness prints bytecode_json_api_guard_passed; full bytecode JSON corpus/execution, sanitizer matrix, production-CVD/service, materialized-large-file, Sonic1, and final bytecode/release qualification remain required
library	bytecode-api-constructor-atomicity	pending	libclamav/bytecode_api.c	Bytecode API hashset, map, inflate, LZMA, BZip2, and JavaScript-normalizer constructors now retain the prior resource-table count until per-slot initialization succeeds; failed initializers clear the extra slot while preserving the reallocated table pointer for teardown, invalid map dimensions are rejected before table growth, and failed LZMA input-window acquisition releases the window without advancing its source cursor; test_bytecode_resource_constructors_publish_only_initialized_slots covers invalid zlib initialization, invalid map dimensions, and bounded hashset admission, while current-source production-GCC compilation, source guards, focused production-linked execution, complete bytecode execution/JIT, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and release qualification remain required
library	ftw-entry-table-size	pending	libclamav/others_common.c	Recursive cli_ftw() directory-entry growth now checks native-size multiplication and the 1 GiB individual-allocation ceiling through cli_ftw_entry_table_size() before incrementing the count or cli_max_realloc(), preserving callback-visible CL_EMEM and candidate cleanup; test_cli_ftw_entry_table_size_rejects_overflow covers zero, null output, SIZE_MAX, and one-entry admission, while the current-source others_common.c object and Check source compile with Docker production GCC subject to the known unrelated cryptff declaration failures in the monolithic translation and an isolated current-source production-linked harness prints ftw_entry_table_size_guard_passed; full directory-ingress corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final ingress/release qualification remain required
library	htmlnorm-pointer-table-size	pending	libclamav/htmlnorm.c	HTML tag-argument and form-data URL table growth now uses cli_html_tag_table_size() for native-size multiplication and the 1 GiB individual-allocation ceiling before cli_max_realloc(); html_tag_arg_add() rejects negative or saturated signed counters before count-plus-one arithmetic and form-data insertion rejects URL-count wrap; test_html_normalization_table_size_rejects_overflow covers invalid arguments, the exact allocation boundary, SIZE_MAX, negative/INT_MAX counters, and valid one-entry operation without a large allocation, while the current-source htmlnorm.c object and check_htmlnorm.c compile with Docker production GCC and an isolated current-source production-linked UBSan harness prints htmlnorm_table_size_guard_passed; full HTML normalization/form-data corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
matcher	hash-table-size	pending	libclamav/matcher-hash.c	Exact-hash digest and virus-name pointer tables now use cli_hm_table_size() for native-size multiplication and the 1 GiB individual-allocation ceiling before MPOOL_REALLOC2(), the 64-bit exact-size side table uses checked count-plus-one growth, and saturated uint32_t hash-item counts are rejected before increment or indexed copy; test_hash_table_size_rejects_product_wrap covers invalid arguments, SIZE_MAX, the allocation boundary, and a UINT32_MAX product, while the current-source matcher-hash.c and check_matchers.c compile with Docker production GCC and an isolated current-source production-linked UBSan harness drives saturation rejection and prints hash_table_size_guard_passed; full production signature-database/corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final matcher/release qualification remain required
library	mime-message-table-size	pending	libclamav/message.c	MIME argument and encoding tables plus multipart message storage now use cli_message_table_size() for native-size multiplication and the 1 GiB individual-allocation ceiling before cli_max_realloc(); native size_t arguments and signed encoding/multipart counters reject saturation before count-plus-one arithmetic, and multipart admission marks an over-limit representation incomplete; test_message_table_size_rejects_product_wrap covers invalid arguments, the exact allocation boundary, SIZE_MAX, and ordinary argument/encoding insertion, while current message.c, mbox.c, and check_str.c compile with Docker production GCC and an isolated current-source production-linked UBSan oracle prints message_table_size_guard_passed; full MIME/mbox/MHTML corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser-family/release qualification remain required
library	readdb-table-size-admission	pending	libclamav/readdb.c	Signature-database icon, logical-signature, bytecode, YARA string, and database-directory tables now use cli_readdb_table_size() for native-size multiplication and the 1 GiB individual-allocation ceiling before reallocation; fixed-width and signed counters reject saturation before count-plus-one arithmetic, and YARA string-table insertion failures propagate instead of being silently ignored; test_readdb_table_size_rejects_product_wrap covers invalid arguments, the exact allocation boundary, and SIZE_MAX, while current readdb.c and check_matchers.c compile with Docker production GCC and an isolated current-source production-linked UBSan oracle prints readdb_table_size_guard_passed; full production CVD/signature corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, matcher, and final release qualification remain required
library	iconv-cache-table-size	pending	libclamav/entconv.c	Entity/encoding conversion iconv handle-table growth now checks native-size multiplication and the 1 GiB individual-allocation ceiling through cli_iconv_cache_table_size() before cache->len or cache->last state advances; cache length addition and hashtable insertion failures are fail-visible, existing descriptors remain reachable when table realloc fails, and test_iconv_cache_table_size_rejects_product_wrap covers invalid arguments, the exact allocation boundary, and SIZE_MAX, while current entconv.c, entconv.h, and check_str.c compile with Docker production GCC and an isolated current-source UBSan oracle prints iconv_cache_table_size_guard_passed; full encoding/converter corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final release qualification remain required
library	regex-table-size	pending	libclamav/regex_list.c	Phishing/allow-list suffix-bucket and compiled-regex pointer tables now use cli_regex_table_size() for native-size multiplication and the 1 GiB individual-allocation ceiling before growth; the large-state regex executor now checks state-set, capture-array, and back-reference position products for native overflow and the same allocation ceiling before forming each allocation; suffix hash insertion and bucket-table reallocation failures are fail-visible, new_preg() commits regex table state only after regex and table allocation succeeds, and suffix-extraction failure clears the newly allocated slot before releasing its compiled object; test_regex_table_size_rejects_product_wrap covers invalid arguments, the exact allocation boundary, and SIZE_MAX, while current regex_list.c, regex_list.h, and check_regex.c compile with Docker production GCC and an isolated current-source UBSan oracle prints regex_table_size_guard_passed; direct regex executor overflow harness, full phishing/regex corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final release qualification remain required
matcher	byte-compare-table-size	pending	libclamav/matcher-byte-comp.c	Byte-compare signature loading now uses cli_readdb_table_size() for per-pattern component-pointer and root metadata-pointer products before mempool allocation, rejects saturated root metadata counts before count-plus-one arithmetic, and preserves cleanup on admission failure; the shared test_readdb_table_size_rejects_product_wrap regression and source guards cover the exact allocation boundary, SIZE_MAX, and invalid arguments, while the current matcher-byte-comp.c source compiles with Docker production GCC; full byte-compare signature corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final matcher/release qualification remain required
matcher	byte-compare-normalizer-admission	pending	libclamav/matcher-byte-comp.c	Byte-compare signature lengths now parse through the bounded unsigned conversion helper, reject negative/overflowing values before storage, retain size_t lengths through comparison and normalization, and reject NUL-terminated whitespace or odd-length hex normalization before a size product can wrap or exceed the 1 GiB individual-allocation ceiling; test_byte_compare_normalization_ceiling_is_fail_visible covers the direct comparison and odd-hex expansion boundaries, the current matcher source compiles with Docker production GCC, and source guards pin the parser, size_t, and ceiling checks; current production-linked unit relink/execution, full byte-compare corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final matcher/release qualification remain required
library	phishcheck-url-canon-boundary	pending	libclamav/phishcheck.c	The exported URL canonicalizer now rejects null input/output arguments and destination buffers smaller than its three reserved terminator bytes, caps the scan coordinate to the copied destination range before pointer formation, and copies exactly the caller-supplied bounded length instead of reading beyond it; test_url_canon_rejects_invalid_destination_and_bounds_input covers a too-small destination and SIZE_MAX input length without an out-of-bounds read, while current-source production-GCC compilation, complete phishing corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final matcher/release qualification remain required
matcher	ac-root-table-admission	pending	libclamav/matcher-ac.c	AC signature loading now uses cli_readdb_table_size() for root list, transition-cleanup, trie-node, pattern, and relative-offset pointer-table products before mempool growth, rejects saturated uint32_t counts and capacity arithmetic before increment, commits counts only after successful growth, and removes a just-tracked transition allocation when later node-table growth fails; test_ac_pattern_table_rejects_saturated_count and test_readdb_table_size_rejects_product_wrap cover the directly callable saturation and shared arithmetic boundaries, while current-source production-GCC matcher compilation and source guards cover the remaining checked call sites and former direct products; full AC production-signature corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final matcher/release qualification remain required
matcher	pcre-meta-table-admission	pending	libclamav/matcher-pcre.c	PCRE signature registration now rejects saturated root->pcre_metas and uses cli_readdb_table_size() before metadata-pointer table growth; per-scan shift and offset arrays use one checked native-size byte count before cli_max_calloc(), and a zero-metadata root returns an empty successful offset state; the shared test_readdb_table_size_rejects_product_wrap regression, current-source production-GCC matcher-pcre.c compilation, and source guards cover native-size, 1 GiB individual-allocation, saturation, and former direct-product boundaries, while full PCRE corpus, sanitizer, full-subject, production-CVD/service, materialized-large-file, Sonic1, and final matcher/release qualification remain required
library	bytecode-vm-pointer-table-admission	pending	libclamav/bytecode_vm.c	Bytecode interpreter stack and global pointer-registration tables now use cli_bytecode_table_size_check() before native-size multiplication and cli_max_realloc(), enforcing the 1 GiB individual-allocation ceiling while preserving sticky allocation_failed state and the prior table on failure; the existing test_bytecode_table_size_admission_is_fail_visible regression covers the shared native-wrap and allocation-ceiling contract, source guards pin both VM call sites and reject the former direct products, and current-source production-GCC plus focused UBSan constructor/bytecode checks remain required; full bytecode execution/JIT, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final bytecode/release qualification remain open
library	bytecode-layout-size-admission	pending	libclamav/bytecode.c	Bytecode interpreter global, function-value, constant, and context parameter layout accumulation now uses cli_bytecode_layout_size_add() for alignment and addition before narrowing to 32-bit layout fields or allocating; cumulative native-size and 1 GiB individual-allocation overflow is rejected with CL_ERESOURCE, while context setup validates the full layout before publishing allocations; test_bytecode_layout_size_admission_is_fail_visible covers exact-limit, cumulative-overflow, invalid-alignment, and invalid-output boundaries, current-source production-GCC bytecode/check compilation and source guards cover the implementation, while full bytecode execution/JIT, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	jsnorm-decoder-table-admission	pending	libclamav/jsparse/js-norm.c	JavaScript normalizer decoder delimiter-token and parser-token table growth now uses cli_jsnorm_table_size() before native-size multiplication and cli_max_realloc(), enforcing the 1 GiB individual-allocation ceiling; decoder output append failures and parser token-growth failures become sticky parser errors returned by cli_js_output_ctx_with_quota() and marked incomplete when a scan context is present; test_jsnorm_table_size_rejects_overflow, current-source production-GCC compilation of js-norm.c and check_jsnorm.c, and source guards cover the admission and failure-propagation contract, while full JavaScript/HTML corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	hashtab-capacity-admission	pending	libclamav/hashtab.c	Shared string/u32 hash tables and hashsets now use checked power-of-two capacity rounding and cli_hashtab_table_size() before native-size or 1 GiB individual-allocation products; growth errors are fail-visible, probe state is reset after rehash, failed u32 rehash storage is released, and oversized string keys are rejected before len + 1; test_hashtab_capacity_admission_is_fail_visible plus current-source production-GCC and isolated runner evidence cover the boundaries and successful rehash, while the complete hash-table caller corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	stats-json-buffer	pending	libclamav/stats_json.c	Stats JSON serialization now checks hex output products, uses the shared individual-allocation ceiling for buffer growth, grows enough for arbitrarily long metadata strings, escapes JSON string content, rejects malformed internal section state, and emits commas only between serialized samples so skipped zero-hit entries cannot leave invalid JSON; the large-size stats regression now covers a 2-KiB host-info value, escaped virus name, preserved 64-bit sample size, and skipped-tail comma handling, while current-source production-GCC, sanitizer, production-CVD/service, and full report qualification remain required
library	pdf-runlength-input-range	pending	libclamav/pdfdecode.c	Legacy PDF RunLength packet admission now checks the encoded repeat/copy width against the remaining uint32_t input length before forming the packet end coordinate, preventing near-maximum filtered streams from wrapping the bounds check; the existing streaming RunLength regressions cover native-width input, output limits, truncation, and rollback, while current-source production-GCC, sanitizer, complete PDF filter corpus, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	utf16-to-utf8-output-size	pending	libclamav/entconv.c	The shared UTF-16-to-UTF-8 converter now reduces odd input lengths before sizing output and checks the quotient before forming the three-by-two expansion, rejecting native-size arithmetic wrap and the individual 1 GiB allocation boundary before reading the caller buffer; test_utf16_to_utf8_rejects_length_overflow covers both wrapped-length and over-allocation shapes without dereferencing attacker-controlled memory, while current-source production-GCC, sanitizer, complete text-normalization/ISO/HTML corpus, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	pdf-encryption-workspace-admission	pending	libclamav/pdf.c	The legacy PDF password-check workspaces now use checked prefix/file-ID/suffix arithmetic and cli_max_calloc(), rejecting native-size addition overflow or any workspace above the individual 1 GiB allocation ceiling before copying attacker-controlled file-ID bytes; test_pdf_encryption_buffer_size_is_fail_visible covers exact-capacity, over-capacity, addition-overflow, and null-output boundaries, while current-source production-GCC, encrypted PDF corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	7z-name-buffer-replacement	pending	libclamav/7z_iface.c	7-Zip UTF-16 member-name buffer growth now allocates the replacement before releasing the prior dynamic buffer, so a representation-boundary or cli_max_malloc failure preserves valid cleanup ownership and returns a sticky incomplete result without a double-free; the source guard pins the replacement-before-free ordering, while current-source production-GCC execution, injected growth-failure and malformed-name coverage, complete 7-Zip/BCJ2 corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	7z-individual-allocation-ceiling	pending	libclamav/7z/7zIn.c	Vendored 7-Zip declared-count arrays now reject both native-size multiplication overflow and products above the shared 1 GiB individual-allocation ceiling before allocation; the direct substream metadata arrays also include their trailing sentinel bytes in the checked product, while FilesInfo count admission fails as CL_EMEM before publishing an oversized file table; the source guard, crafted allocation-ceiling regression, and current-source Docker production-GCC syntax check cover the boundary, while full 7-Zip/BCJ2 corpus, sanitizer, certified Linux x86-64, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	nsis-bzip2-allocation-ceiling	pending	libclamav/nsis/bzlib.c	The bundled NSIS bzip2 allocator now rejects non-positive item/size values and checks the Int32 item-count product for native-size overflow and the shared 1 GiB individual-allocation ceiling before multiplication; the modified source is covered by the canonical guard and Docker production-GCC syntax check, while complete NSIS/SFX corpus, sanitizer, certified Linux x86-64, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	codepage-conversion-output-ceiling	pending	libclamav/entconv.c	The codepage-to-UTF-8 converter now checks the NUL-terminated output size for native-size overflow and the shared 1 GiB individual-allocation ceiling before UTF-8, iconv, or retry-buffer allocation; the invalid-pointer SIZE_MAX iconv regression proves the rejection occurs before input access when iconv is enabled, with source guards covering the common and retry paths, while complete encoding/converter corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	pdfng-string-materialization-admission	pending	libclamav/pdfng.c	PDFNG working, escape, decrypt, and UTF-conversion string allocations now mark the confirmed PDF layer incomplete on bounded allocation failure instead of returning an indistinguishable parse miss; test_pdfng_string_allocation_is_fail_visible proves the over-limit working-buffer rejection occurs before input access, while current-source production-GCC execution, complete PDFNG/string corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	mime-multipart-failure-visibility	pending	libclamav/mbox.c	MIME multipart table, message-object, original header-line, and folded-header allocation failures now mark the confirmed MIME layer incomplete and preserve a non-clean result instead of silently truncating part admission or dereferencing a missing header buffer; source guards pin each failure branch, while injected allocator execution, complete MIME/mbox/MHTML corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	mime-header-constructor-failure-visibility	pending	libclamav/mbox.c	MIME table initialization, mailbox/body/header message construction, read-list growth, and Content-Type/Content-Disposition scratch-buffer failures now mark the confirmed MIME layer incomplete before returning or continuing with partial header state; source guards pin the explicit failure reasons and remove the old goto-on-null header macro, while injected allocator execution, complete MIME/mbox/MHTML corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	mime-export-failure-visibility	pending	libclamav/message.c	Shared MIME export and text materialization now mark output-object, decoded-line, text-node, line-link, and output-writer failures incomplete and never publish a partially decoded attachment or text list as success; the replacement output path preserves the scan context, source guards pin the fail-visible branches, while injected allocator/write execution, complete MIME/mbox/MHTML corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	openioc-database-admission	pending	libclamav/openioc.c	OpenIOC loading now rejects a missing engine, a non-<ioc> or unterminated root, nested XML reader errors, and oversized XML/hash-derived representations before admission, checks xmlStrdup(), preserves size_t filename and hash lengths, and releases pending hash nodes on every parse/allocation abort; the malformed-root regression is registered, source guards cover root and nested-reader completion, and a current-source Docker production-GCC syntax check passes, while OpenIOC corpus, injected allocator execution, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	scan-recursion-stack-admission	pending	libclamav/scanners.c	The public scan-common recursion-layer table now uses cli_max_calloc() with the count and element width in native-size checked order, so an attacker- or configuration-sized MaxRecursion value cannot wrap the initial stack allocation into undersized storage; allocation failure remains CL_EMEM and source guards pin the former raw calloc boundary, while nested-parser corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	hashtab-set-export-admission	pending	libclamav/hashtab.c	Hash-set export now rejects a null set and checks the count-times-element product through cli_hashtab_table_size() before allocating the result array, preventing native-width wrap from turning a saturated set count into undersized storage; the existing hashtab boundary TCase covers null and over-limit export without a large allocation, while complete hash-table caller corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
matcher	ac-match-offset-growth-admission	pending	libclamav/matcher-ac.c	AC YARA-offset logical-signature match history growth now checks the doubled offset-slot count for native-size overflow, the uint32_t last-index boundary, and the 1 GiB individual-allocation ceiling before cli_max_realloc(); an over-limit confirmed match remains CL_ERESOURCE and marks the scan incomplete, while test_ac_match_offset_growth_rejects_product_wrap and source guards cover exact, over-limit, UINT32_MAX, and null-output boundaries; complete production-signature corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final matcher/release qualification remain required
